15.4259 12.3227 18.6561 9.99424 25.3692 26.5577 9.09583 10.9434 25.6472 19.8669 0 29.0664 28.0102 12.4153 3.65429 13.7041 8.34004 36.7319 33.7672 11.6648 15.109 26.5149 40.9438 41.8096 25.1945 42.6235 17.0399 37.4172 17.176 46.658 45.4658 45.8145 27.0367 22.2259 47.6062 25.7537 50.6007 22.6383 24.3989 23.4708 27.958 27.3191 25.0219 40.381 52.8239 50.0215 30.7869 54.8837 48.5618 29.0373 46.8729 36.0147 54.6404 28.9284 30.9062 30.9036 55.4127 39.2322 32.8832 59.3123 42.4944 51.7841 46.289 63.3522 35.1353 56.0587 62.4421 53.7959 47.2037 57.8905 61.72 54.1269 53.7465 57.968 47.5778 67.6308 37.2861 54.027 68.064 48.0754 69.2279 62.0758 41.0273 55.0671 53.7102 59.7755 61.6809 70.0254 49.7462 57.5717 70.8714 72.7295 60.6013 43.9714 61.2035 59.9829 74.9694 63.8366 76.2943 53.2487 
14.5731 17.5338 11.0694 25.3688 3.87363 2.88397 23.4766 26.7175 6.89886 21.3657 29.0664 0 6.54319 31.63 32.5981 31.5656 34.0268 9.41994 18.5994 39.1409 40.127 26.6059 12.2318 15.0627 40.938 16.866 43.761 31.8565 45.6658 17.814 27.9005 21.1552 47.2584 46.8341 29.5203 50.3507 21.8199 50.7051 51.6723 49.9819 45.5016 51.2659 53.6128 37.7198 29.7018 27.9574 48.0085 25.845 41.7304 56.3309 44.6543 47.7957 29.8132 57.3812 58.5277 56.5418 40.0765 57.0012 60.3865 37.3386 51.2568 50.6354 49.1167 34.4588 61.2759 42.3293 41.3877 46.3051 52.5107 49.9109 38.2264 49.5072 56.8383 52.0824 61.7388 40.2876 66.2393 51.8607 39.1614 63.3755 40.9974 44.9532 64.807 60.6649 62.1175 50.6721 48.1215 40.9606 65.4933 61.6064 45.9876 45.2419 55.5023 70.7138 56.6943 65.2984 48.0352 56.0901 49.7885 81.4703 
15.8723 15.714 9.47156 26.6333 7.63034 4.99851 20.8177 28.2052 2.37026 25.0587 28.0102 6.54319 0 33.1131 31.6607 33.3282 34.2571 15.3024 24.8938 36.7761 40.8379 20.4647 16.6642 13.8001 43.7968 14.7558 40.9243 37.6608 43.5644 19.4246 34.4437 18.3957 49.4196 43.2555 36.0562 51.4614 23.1544 48.2329 51.8441 46.8664 40.5494 52.5859 53.0219 31.1783 35.8422 24.1076 42.9151 27.9561 47.8921 56.5344 50.4251 41.9862 27.3554 55.0401 58.5824 52.9785 46.6196 59.9444 60.5134 43.532 45.0904 56.3954 42.6339 37.6189 57.7847 36.6557 47.6489 39.9782 46.1053 56.2454 35.2301 43.0452 62.2028 58.2926 65.4837 44.9046 64.3494 45.3352 42.2243 66.9317 44.9594 39.9953 60.573 65.7595 66.8313 44.5301 42.5194 43.2776 68.9947 66.9192 51.4972 49.6995 49.1009 67.3113 50.2696 70.4918 52.7616 49.8772 54.6917 78.73 
17.342 19.7464 24.0358 6.48574 27.7886 29.9089 19.895 4.9385 30.856 13.6714 12.4153 31.63 33.1131 0 11.9432 1.43031 6.66255 36.7819 28.8868 21.4129 9.22458 37.549 41.7914 46.2796 12.9917 47.6609 26.547 28.0889 24.1957 49.2103 39.4561 51.4957 16.5767 32.5778 41.5704 18.7415 53.2189 29.7144 21.1327 32.3641 40.0404 19.642 24.8118 51.7869 48.6396 56.9502 42.8254 56.6563 38.4974 25.5601 35.7455 48.4073 60.4499 34.5808 27.9459 39.8796 47.6173 28.1283 29.6311 54.0883 54.9095 40.2272 58.4819 63.5964 43.4305 65.7816 56.5913 64.7965 59.556 47.6195 68.3031 65.6072 41.5464 47.1723 35.7017 65.5262 40.6363 65.8377 68.223 36.4537 68.0865 71.016 50.621 42.6842 41.3073 70.6059 71.5785 71.0437 38.2661 45.2537 66.7375 70.6102 72.1236 51.2385 72.8188 47.5898 72.2516 74.9872 73.1674 58.1197 
18.6882 15.977 22.2906 11.5189 28.8629 30.1315 12.4229 11.9776 29.2966 21.766 3.65429 32.5981 31.6607 11.9432 0 13.3541 6.25492 40.0638 36.2623 9.81132 12.3652 29.3635 44.3822 45.4606 23.9737 46.2776 15.1742 38.7411 14.3162 50.2452 47.8045 49.4578 24.8189 20.9067 49.9509 22.6958 54.1976 19.9102 20.8736 21.4089 28.1915 24.3535 21.3678 42.9311 55.5902 53.5974 30.9494 58.4351 49.6574 25.4835 47.4468 36.9404 58.2734 25.9196 27.3079 28.9479 57.3281 37.0904 29.2921 61.891 43.6626 52.0947 48.1195 66.7897 32.9409 59.1938 64.8903 56.5002 48.7129 58.9215 65.3067 56.5757 53.4551 58.7444 45.8308 70.7917 33.9396 56.242 71.5005 46.1474 72.5215 65.3714 39.4017 54.4088 52.6865 62.5371 64.7558 73.5409 47.7236 57.0801 73.702 75.8981 63.0055 41.4874 63.5448 59.2779 78.0522 66.4419 79.3137 50.2226 
17.479 20.4144 24.3955 6.87134 27.7527 29.954 20.9129 5.17818 31.1051 12.8787 13.7041 31.5656 33.3282 1.43031 13.3541 0 8.06847 36.3858 28.0027 22.8431 10.0135 38.4903 41.4535 46.3359 11.9659 47.7787 27.9751 26.7678 25.5788 49.0305 38.3979 51.6763 16.1409 34.0081 40.5027 18.9756 53.0314 31.0809 21.8342 33.7781 41.417 19.7453 25.7653 52.7641 47.732 57.269 44.2077 56.3612 37.1102 26.1717 34.3178 49.7163 60.6195 35.8697 28.5895 41.2888 46.3792 27.4162 30.2247 53.0662 56.1829 38.7985 59.6341 63.1129 44.8165 66.4639 55.5065 65.6857 60.7706 46.2167 68.5525 66.5853 40.1661 45.7501 34.7372 64.7893 41.7636 66.8857 67.7202 35.5688 67.4449 71.5768 52.0391 41.3653 40.0753 71.46 72.2801 70.6296 37.4185 43.9038 65.7967 69.8628 73.1057 52.5743 73.8199 46.279 71.4412 75.8951 72.3151 59.3103 
19.4781 19.2123 24.802 9.46225 30.1635 31.884 17.2819 8.96449 31.9006 19.1415 8.34004 34.0268 34.2571 6.66255 6.25492 8.06847 0 40.4179 34.3205 14.9764 6.92879 34.8469 45.1398 47.9214 17.7729 49.0127 19.979 34.6646 17.5502 51.8398 45.3534 52.5215 18.7502 26.0942 47.4888 17.7356 55.8467 23.0974 17.6738 25.7118 34.2817 19.1839 19.9639 48.7082 54.0271 57.2801 37.0021 59.7068 45.1559 22.3536 42.3488 43.1788 61.4516 28.1809 24.5081 33.2203 53.9952 30.9911 26.3863 59.8328 49.9167 46.7119 54.2898 67.3684 36.7779 64.234 62.5262 62.1356 54.9513 54.2818 68.884 62.4365 47.5971 53.8065 39.5996 70.2568 34.827 62.2542 72.0519 39.9628 72.453 70.0645 43.9778 48.3473 46.4933 68.1109 69.8986 74.5076 41.5749 51.0972 72.1872 75.3651 68.9002 44.6818 69.4828 53.1896 77.2324 72.1739 78.2965 52.02 
21.3808 26.1425 20.0117 31.1295 11.9873 12.2515 32.2689 32.1427 16.2073 24.2721 36.7319 9.41994 15.3024 36.7819 40.0638 36.3858 40.4179 0 14.8062 47.4903 45.826 35.7534 5.3003 16.3282 43.8445 18.751 52.3461 28.9503 53.7592 14.1432 20.7082 23.1031 50.9731 55.7898 21.9519 55.3389 17.7998 59.0026 57.6876 58.6804 54.8987 55.981 60.3591 45.9449 20.5506 30.7219 57.4197 20.1999 37.1033 62.2382 41.3508 57.1366 30.3727 65.5371 64.5615 65.4471 32.6891 59.3386 66.3195 28.2534 60.3912 47.2199 57.7064 26.9517 70.1267 47.5833 32.4083 53.1403 61.3128 44.3155 39.0581 56.8514 54.4114 47.0353 62.6468 31.2663 73.9949 59.6019 31.6342 64.5865 32.5061 48.7549 73.9898 58.8385 61.1264 56.8992 53.1075 34.2624 66.7643 59.2301 36.5699 36.301 62.531 79.4859 63.8145 63.1623 38.9025 62.4652 40.5535 89.7903 
19.8987 27.3522 23.6976 25.1073 17.7301 20.0086 33.0928 25.3573 24.3802 15.2536 33.7672 18.5994 24.8938 28.8868 36.2623 28.0027 34.3205 14.8062 0 45.4253 38.0161 43.0634 19.6767 30.799 32.213 33.1335 50.7692 14.1539 50.5726 28.7343 11.8534 37.5637 39.9568 55.5216 13.9572 45.8648 32.1164 56.1722 49.7691 57.2224 57.8952 46.0835 53.6953 55.5951 19.7586 45.0435 60.6713 33.4646 23.1685 53.956 26.7016 62.5353 45.1479 62.0352 56.4175 64.5945 23.1315 46.5807 57.946 25.6391 67.0989 32.6331 66.3725 37.465 68.8965 60.7629 28.6749 64.8598 69.3149 31.3516 53.8359 67.9014 39.6224 33.4879 48.7461 37.1093 69.1474 70.0251 41.7576 50.8569 40.3019 62.7913 74.381 44.0361 46.4329 69.2712 66.4904 45.5414 53.0499 44.4414 37.8913 42.1186 73.9925 77.6975 75.1527 48.36 43.5015 74.6865 44.3182 86.1929 
26.6147 21.6123 28.149 21.2218 35.7056 36.411 15.9605 21.7794 34.5303 31.3795 11.6648 39.1409 36.7761 21.4129 9.81132 22.8431 14.9764 47.4903 45.4253 0 18.7544 28.4754 51.3135 50.2564 32.3454 50.6423 5.40828 48.547 6.90369 56.0962 57.1302 53.2173 31.4078 11.168 59.2709 26.8154 59.9065 11.5643 22.2597 11.8067 20.1822 28.731 19.8472 40.2412 64.3618 56.1668 22.7121 64.5448 59.4628 26.1245 57.1237 29.9696 61.6501 18.293 27.2055 19.27 66.9701 43.4346 29.1748 70.9391 37.0378 61.6328 43.0297 73.5933 23.472 58.5798 74.0993 54.0469 42.7758 68.7166 67.8533 53.1969 62.5293 68.4812 52.8765 78.661 27.6539 52.1074 78.2908 52.8066 79.944 65.551 29.6019 63.0864 60.8961 60.2063 63.7582 79.8429 54.1439 65.9341 82.3429 83.7343 59.3717 32.394 59.6961 67.8729 86.1276 63.4622 87.5478 42.3444 
25.5773 26.0664 31.4384 14.8163 36.2543 38.1595 24.1536 13.6846 38.5005 22.8622 15.109 40.127 40.8379 9.22458 12.3652 10.0135 6.92879 45.826 38.0161 18.7544 0 41.5919 50.7501 54.3792 14.2708 55.571 22.8484 35.7965 18.8362 57.8772 48.2894 59.182 12.7708 29.142 50.3774 10.8192 61.8918 23.756 11.9196 27.5575 38.8838 12.2585 15.8426 55.2858 57.7415 64.1011 41.4573 65.5242 45.3617 16.4135 41.5189 48.3653 68.1305 27.4179 18.7618 34.6962 55.7588 24.99 20.4944 62.9951 55.295 45.1947 60.2908 72.7111 37.5611 71.1283 65.3377 68.8161 60.6466 54.1119 75.6679 68.9409 44.8155 53.1059 34.1785 74.7472 32.2357 68.5753 77.3541 34.2397 77.3023 76.9924 45.6048 44.8225 42.2954 74.8285 76.7742 80.0758 35.6947 47.8543 75.7919 79.829 75.3693 44.4433 75.9022 49.5047 81.4433 78.7904 82.3276 50.0025 
25.9461 19.0525 19.631 32.1437 25.7318 24.1121 17.7375 33.8422 19.7158 36.8475 26.5149 26.6059 20.4647 37.549 29.3635 38.4903 34.8469 35.7534 43.0634 28.4754 41.5919 0 36.8037 29.1453 50.453 28.343 30.2302 53.5134 34.966 37.1152 53.8766 29.171 53.4114 29.6765 55.6706 52.0579 40.0133 37.811 49.4992 34.455 22.5729 53.7111 48.1601 14.3363 56.2606 29.7091 24.3689 45.351 64.6673 53.8349 65.597 21.7566 36.1874 44.401 55.2428 38.5848 65.9038 65.4698 57.2451 63.9262 24.6548 71.3284 23.4356 55.8368 43.3227 30.2026 67.9928 27.3255 26.2569 73.6603 40.906 28.1317 75.4999 75.0475 73.227 64.6041 54.4851 28.8201 60.1527 73.9984 63.9637 37.0797 43.7772 77.9825 77.7045 33.2658 35.5703 60.0665 75.7867 79.8824 71.8372 69.1869 34.6559 52.6769 35.4292 82.9188 72.4936 37.4593 74.5775 65.6403 
25.8247 29.7333 23.3007 35.9768 15.6338 15.0675 35.7078 37.0734 18.1852 29.509 40.9438 12.2318 16.6642 41.7914 44.3822 41.4535 45.1398 5.3003 19.6767 51.3135 50.7501 36.8037 0 13.034 49.1285 15.4921 55.9832 33.7051 57.7647 9.05796 23.7255 19.5538 56.214 59.0375 24.6014 60.4264 12.556 62.8731 62.5592 62.2135 57.1623 61.1131 65.0125 45.6036 20.9872 27.2231 59.5612 14.962 41.1712 67.1447 45.8551 58.5027 26.0026 69.5113 69.4387 68.7533 35.1835 64.6388 71.225 28.6095 61.1876 51.6421 57.6661 22.4096 73.4965 44.993 32.9103 51.5065 61.5351 47.8386 34.6319 55.5764 59.0883 50.8083 67.8824 28.2949 78.2193 58.647 27.1211 69.8435 28.7718 45.3903 76.8703 63.6494 66.1071 54.8016 50.2993 29.37 72.0239 63.9003 35.059 33.1645 60.9568 82.9423 62.3018 67.8819 36.1271 60.4189 38.0294 93.6563 
28.9509 29.5046 23.2339 39.872 18.6844 16.382 34.3721 41.3411 16.1664 36.4101 41.8096 15.0627 13.8001 46.2796 45.4606 46.3359 47.9214 16.3282 30.799 50.2564 54.3792 29.1453 13.034 0 55.9949 2.46569 54.1227 44.9021 57.1083 8.37122 36.622 6.78309 62.2063 55.8543 37.593 64.8693 10.8698 61.583 65.5595 59.8167 51.3481 65.8967 66.8218 34.8424 33.6344 14.3991 53.3716 16.2249 53.428 70.2488 57.4952 50.568 14.8368 68.4224 72.3272 65.4797 48.2107 72.0638 74.247 41.0663 52.0384 63.4095 47.1189 26.8074 70.3131 31.9919 45.3927 39.033 51.3514 60.5547 23.4044 43.4138 70.3385 63.3471 76.6603 36.6651 77.901 46.8113 31.0314 78.3534 35.2499 32.4954 72.197 74.5404 76.4215 41.9774 37.2657 31.0238 80.483 75.1528 45.5594 40.8603 48.4749 79.857 49.8655 79.0046 44.4552 47.6064 46.7765 91.7768 
28.0823 32.1602 35.4569 18.5165 37.3582 39.8382 32.8663 16.7767 41.7246 19.7796 25.1945 40.938 43.7968 12.9917 23.9737 11.9659 17.7729 43.8445 32.213 32.3454 14.2708 50.453 49.1285 55.9949 0 57.6905 36.8678 25.234 33.1002 57.4746 40.1218 61.8157 7.94437 43.1494 42.0121 15.59 61.3764 37.9917 21.9153 41.81 52.0369 15.0808 27.735 64.7299 50.7585 67.9044 54.737 64.028 32.9889 24.8237 28.1605 60.9053 70.6512 41.2214 27.2692 48.9655 45.216 16.1493 28.2909 54.6913 67.5654 31.2746 71.43 69.4315 51.7509 78.1085 56.3039 77.6196 72.3952 41.133 78.8724 78.5511 30.5464 39.6645 22.7819 69.0616 44.6508 78.8263 73.8405 23.707 72.4905 82.9301 59.8737 30.7491 28.7205 83.3628 83.9571 77.3503 25.624 33.672 68.0663 73.9677 85.0714 58.2698 85.783 35.5279 74.9425 87.8399 75.3982 62.5517 
30.3211 30.3017 24.2219 41.2132 20.3326 17.8952 34.8751 42.727 17.1165 38.2236 42.6235 16.866 14.7558 47.6609 46.2776 47.7787 49.0127 18.751 33.1335 50.6423 55.571 28.343 15.4921 2.46569 57.6905 0 54.3274 47.2073 57.5253 10.1733 39.0865 4.44462 63.7449 55.7862 40.0583 66.1486 12.0315 61.8558 66.593 59.8836 50.7547 67.2284 67.6422 33.1409 36.0123 11.9727 52.6838 17.4027 55.8381 71.283 59.8351 49.4987 12.9649 68.7032 73.3171 65.3453 50.6725 73.7976 75.254 43.404 50.672 65.7599 45.418 28.0742 70.1776 29.5645 47.7301 36.8004 49.73 63.0058 21.378 41.2714 72.6203 65.7818 78.59 38.4015 78.2939 44.7586 32.1335 80.2404 36.7072 30.04 71.7516 76.7718 78.5726 39.6215 34.8113 31.7353 82.3592 77.4315 47.5756 42.4582 46.228 79.7098 47.6312 81.2636 46.1305 45.2517 48.507 91.8357 
31.7488 26.2636 32.6994 26.6242 40.4555 40.9716 20.3121 27.1518 38.7566 36.7877 17.0399 43.761 40.9243 26.547 15.1742 27.9751 19.979 52.3461 50.7692 5.40828 22.8484 30.2302 55.9832 54.1227 36.8678 54.3274 0 53.9132 5.7439 60.339 62.4989 56.6195 35.1281 6.29473 64.6377 29.5531 64.0716 7.66644 23.9479 6.46767 17.3761 31.511 20.176 40.599 69.5921 59.004 19.5418 68.8463 64.7788 27.1693 62.2926 27.6861 64.809 14.4649 27.7871 13.8681 72.3781 46.831 29.6474 76.239 34.8412 66.6882 41.8103 78.1341 18.1464 59.7968 79.4373 54.2935 40.9731 74.0099 70.5807 52.9051 67.2752 73.7001 56.5378 83.585 24.3956 51.3625 82.8143 56.2656 84.7045 67.1178 24.2303 67.5926 65.1416 60.4488 64.7129 84.1688 57.4663 70.5379 87.5196 88.6395 58.8486 27.2319 59.0373 72.3174 91.1143 63.2909 92.5877 37.8183 
27.8461 35.458 33.9754 27.4444 30.073 32.6625 40.0373 26.7678 36.6591 17.9834 37.4172 31.8565 37.6608 28.0889 38.7411 26.7678 34.6646 28.9503 14.1539 48.547 35.7965 53.5134 33.7051 44.9021 25.234 47.2073 53.9132 0 52.193 42.7492 16.0545 51.6472 33.0761 59.54 17.6088 40.6759 45.9819 57.7609 46.2657 60.058 64.5352 40.3021 51.3968 67.0222 27.239 59.0618 67.3898 46.8206 11.4045 49.7246 12.7978 70.8414 59.3017 62.6274 52.2095 67.6108 20.1268 36.4496 53.3757 29.915 76.2327 18.7789 76.909 49.2671 71.3762 74.1685 31.1756 77.3905 79.3252 20.7289 67.9897 79.9809 25.4688 21.5897 36.5459 46.0754 68.0269 81.6722 53.1408 38.9168 50.3097 76.6354 78.1426 29.9457 32.6583 82.1523 79.9748 57.4934 41.0883 30.2878 43.4252 50.6651 86.2647 79.3257 87.3337 34.2128 51.059 87.433 51.1783 85.7891 
